################################# 2 ######################################
#WSYS github/Ice-modelling/rundataharvester.py
#OPER Ragnar Ekker
#RTIM 20151012/1352
#DCHA QLI  [Wh/m2] avg pr hr on Nordnesfjellet 91500 from eklima.met.no
#DCHA TA   [C]     avg pr hr on Nordnesfjellet 91500 from eklima.met.no
#DCHA RR_1 [mm/hr]           on Nordnesfjellet 91500 from eklima.met.no
##########################################################################
20141027/1900	     315.3	      -0.3	       0.3
20141027/2000	     313.2	      -0.3	       0.0
20141027/2100	     311.8	      -0.3	       0.0
20141027/2200	     300.2	      -0.1	       0.0
20141027/2300	     294.6	       0.5	       0.0
20141028/0000	     301.0	       0.9	       0.0
20141028/0100	     307.6	       0.6	       0.0
20141028/0200	     306.1	       1.3	       0.0
20141028/0300	     262.8	       1.5	       0.0
20141028/0400	     252.4	       1.6	       0.0
20141028/0500	     285.3	       1.8	       0.0
20141028/0600	     263.4	       1.7	       0.0
20141028/0700	     268.2	       1.7	       0.0
20141028/0800	     267.7	       1.4	       0.0
20141028/0900	     278.2	       1.5	       0.0
20141028/1000	     243.4	       1.4	       0.0
20141028/1100	     237.8	       0.8	       0.0
20141028/1200	     253.7	       0.4	       0.0
20141028/1300	     276.4	       0.7	       0.0
20141028/1400	     275.7	       0.2	       0.0
20141028/1500	     278.2	       0.2	       0.0
20141028/1600	     259.6	       0.1	       0.0
20141028/1700	     237.7	      -0.5	       0.0
20141028/1800	     256.6	      -0.8	       0.0
20141028/1900	     260.3	      -1.1	       0.0
20141028/2000	     256.6	      -1.6	       0.0
20141028/2100	     274.5	      -1.2	       0.0
20141028/2200	     281.7	      -0.9	       0.0
20141028/2300	     247.5	      -1.0	       0.0
20141029/0000	     239.2	      -1.0	       0.0
20141029/0100	     295.6	      -0.4	       0.0
20141029/0200	     305.9	      -0.6	       0.2
20141029/0300	     301.8	      -1.6	       0.1
20141029/0400	     310.0	      -1.7	       0.8
20141029/0500	     310.6	      -1.5	       0.0
20141029/0600	     310.5	      -1.9	       0.6
20141029/0700	     310.4	      -1.6	       0.4
20141029/0800	     311.9	      -1.4	       0.5
20141029/0900	     310.4	      -1.3	       0.1
20141029/1000	     311.9	      -1.2	       0.3
20141029/1100	     310.8	      -1.1	       0.0
20141029/1200	     304.8	      -1.0	       0.0
20141029/1300	     310.2	      -0.9	       0.1
20141029/1400	     310.8	      -1.0	       0.1
20141029/1500	     313.0	      -1.0	       0.2
20141029/1600	     312.0	      -1.3	       0.6
20141029/1700	     312.2	      -1.3	       0.2
20141029/1800	     312.3	      -1.2	       0.4
20141029/1900	     313.3	      -1.3	       0.2
20141029/2000	     311.6	      -1.2	       0.1
20141029/2100	     307.7	      -1.1	       0.0
20141029/2200	     310.9	      -1.2	       0.0
20141029/2300	     311.7	      -1.2	       0.5
20141030/0000	     313.9	      -1.2	       1.0
20141030/0100	     314.9	      -1.5	       0.0
20141030/0200	     314.1	      -1.6	       0.2
20141030/0300	     309.0	      -2.1	       0.2
20141030/0400	     306.6	      -2.3	       0.0
20141030/0500	     294.4	      -2.8	       0.0
20141030/0600	     296.1	      -3.2	       0.0
20141030/0700	     291.2	      -3.0	       0.0
20141030/0800	     302.2	      -3.1	       0.0
20141030/0900	     289.8	      -3.2	       0.0
20141030/1000	     299.2	      -3.1	       0.3
20141030/1100	     305.0	      -3.1	       0.0
20141030/1200	     304.8	      -3.2	       0.1
20141030/1300	     281.2	      -3.2	       0.0
20141030/1400	     285.0	      -3.6	       0.0
20141030/1500	     298.2	      -3.8	       0.0
20141030/1600	     295.1	      -3.8	       0.1
20141030/1700	     297.4	      -3.7	       0.1
20141030/1800	     300.6	      -4.0	       0.2
20141030/1900	     299.0	      -3.8	       0.0
20141030/2000	     299.1	      -3.7	       0.0
20141030/2100	     305.2	      -3.8	       0.3
20141030/2200	     301.7	      -3.9	       0.2
20141030/2300	     277.9	      -4.4	       0.0
20141031/0000	     300.9	      -4.0	       0.1
20141031/0100	     302.0	      -4.2	       0.0
20141031/0200	     301.0	      -4.1	       0.1
20141031/0300	     310.1	      -3.9	       0.5
20141031/0400	     312.7	      -4.1	       0.6
20141031/0500	     314.9	      -4.1	       0.6
20141031/0600	     315.7	      -4.2	       0.4
20141031/0700	     311.0	      -4.3	       0.0
20141031/0800	     310.7	      -4.2	       0.2
20141031/0900	     312.3	      -4.1	       0.0
20141031/1000	     312.0	      -4.2	       0.0
20141031/1100	     307.4	      -4.4	       0.0
20141031/1200	     309.1	      -4.3	       0.1
20141031/1300	     304.2	      -4.7	       0.0
20141031/1400	     305.6	      -4.9	       0.0
20141031/1500	     305.0	      -4.7	       0.0
20141031/1600	     304.8	      -5.0	       0.0
20141031/1700	     298.8	      -5.0	       0.0
20141031/1800	     299.4	      -5.7	       0.0
20141031/1900	     293.9	      -5.6	       0.0
20141031/2000	     286.5	      -5.6	       0.0
20141031/2100	     291.9	      -5.4	       0.0
20141031/2200	     293.0	      -5.2	       0.0
20141031/2300	     296.0	      -4.9	       0.0
20141101/0000	     294.7	      -4.7	       0.0
20141101/0100	     289.4	      -4.6	       0.0
20141101/0200	     289.5	      -4.4	       0.0
20141101/0300	     285.6	      -4.3	       0.0
20141101/0400	     265.0	      -4.4	       0.0
20141101/0500	     274.3	      -4.5	       0.0
20141101/0600	     240.3	      -4.8	       0.0
20141101/0700	     238.2	      -5.0	       0.0
20141101/0800	     224.0	      -5.2	       0.0
20141101/0900	     221.6	      -5.2	       0.0
20141101/1000	     222.7	      -5.1	       0.0
20141101/1100	     223.1	      -4.5	       0.0
20141101/1200	     219.3	      -4.7	       0.0
20141101/1300	     222.3	      -5.0	       0.0
20141101/1400	     230.7	      -5.4	       0.0
20141101/1500	     236.3	      -5.8	       0.0
20141101/1600	     240.2	      -6.0	       0.0
20141101/1700	     236.0	      -5.9	       0.0
20141101/1800	     229.3	      -6.0	       0.0
20141101/1900	     260.9	      -5.4	       0.0
20141101/2000	     275.2	      -5.6	       0.0
20141101/2100	     276.8	      -5.1	       0.0
20141101/2200	     285.7	      -4.4	       0.0
20141101/2300	     294.2	      -4.1	       0.0
20141102/0000	     291.5	      -3.8	       0.0
20141102/0100	     292.5	      -3.6	       0.0
20141102/0200	     299.3	      -3.3	       0.0
20141102/0300	     302.2	      -2.1	       0.1
20141102/0400	     306.2	      -0.7	       0.0
20141102/0500	     310.7	       0.1	       0.0
20141102/0600	     316.4	       1.0	       0.0
20141102/0700	     316.6	       1.4	       0.0
20141102/0800	     315.5	       1.7	       0.0
20141102/0900	     320.2	       1.3	       0.3
20141102/1000	     314.5	       1.4	       0.1
20141102/1100	     304.8	       1.9	       0.0
20141102/1200	     313.1	       2.1	       0.0
20141102/1300	     306.2	       2.1	       0.0
20141102/1400	     301.8	       2.0	       0.0
20141102/1500	     244.8	       2.3	       0.0
20141102/1600	     244.3	       2.4	       0.0
20141102/1700	     248.0	       2.6	       0.0
20141102/1800	     305.5	       2.7	       0.0
20141102/1900	     289.4	       2.4	       0.0
20141102/2000	     273.1	       2.8	       0.0
20141102/2100	     290.3	       2.9	       0.0
20141102/2200	     285.4	       2.6	       0.0
20141102/2300	     282.9	       2.6	       0.0
20141103/0000	     269.9	       2.6	       0.0
20141103/0100	     290.4	       2.7	       0.0
20141103/0200	     298.1	       2.3	       0.0
20141103/0300	     294.6	       1.7	       0.0
20141103/0400	     306.4	       1.5	       0.0
20141103/0500	     317.9	       1.3	       0.1
20141103/0600	     318.2	       1.2	       0.1
20141103/0700	     317.7	       1.7	       0.0
20141103/0800	     318.6	       2.0	       0.1
20141103/0900	     317.4	       2.2	       0.0
20141103/1000	     313.7	       2.3	       0.0
20141103/1100	     305.8	       2.5	       0.0
20141103/1200	     311.9	       2.6	       0.0
20141103/1300	     302.5	       1.8	       0.0
20141103/1400	     305.2	       0.9	       0.0
20141103/1500	     309.7	      -0.6	       0.0
20141103/1600	     308.9	      -1.8	       0.0
20141103/1700	     306.5	      -2.4	       0.3
20141103/1800	     304.2	      -2.8	       0.4
20141103/1900	     301.0	      -3.3	       0.4
20141103/2000	     300.6	      -3.5	       0.1
20141103/2100	     301.0	      -3.4	       0.0
20141103/2200	     300.8	      -3.4	       0.1
20141103/2300	     299.7	      -3.7	       0.0
20141104/0000	     298.1	      -4.1	       0.0
20141104/0100	     296.5	      -4.4	       0.0
20141104/0200	     295.7	      -4.5	       0.0
20141104/0300	     293.4	      -5.0	       0.0
20141104/0400	     293.3	      -5.2	       0.0
20141104/0500	     292.4	      -5.4	       0.1
20141104/0600	     291.0	      -5.5	       0.1
20141104/0700	     289.2	      -5.9	       0.0
20141104/0800	     285.8	      -6.4	       0.0
20141104/0900	     288.2	      -6.3	       0.0
20141104/1000	     288.0	      -6.2	       0.1
20141104/1100	     268.2	      -6.6	       0.2
20141104/1200	     273.3	      -7.3	       0.0
20141104/1300	     266.8	      -7.4	       0.3
20141104/1400	     281.1	      -7.4	       0.1
20141104/1500	     257.8	      -7.8	       0.0
20141104/1600	     261.4	      -7.8	       0.0
20141104/1700	     270.3	      -8.0	       0.1
20141104/1800	     255.9	      -8.1	       0.3
20141104/1900	     287.3	      -7.9	       0.4
20141104/2000	     298.9	      -8.1	       1.0
20141104/2100	     299.0	      -8.7	       0.5
20141104/2200	     299.0	      -8.5	       0.1
20141104/2300	     300.2	      -8.8	       0.1
20141105/0000	     298.2	      -8.4	       0.0
20141105/0100	     295.5	      -8.6	       0.0
20141105/0200	     292.0	      -9.0	       0.0
20141105/0300	     288.0	      -9.5	       0.0
20141105/0400	     284.6	      -9.6	       0.0
20141105/0500	     284.4	      -9.9	       0.0
20141105/0600	     281.8	     -10.2	       0.0
20141105/0700	     279.4	     -10.3	       0.0
20141105/0800	     278.5	     -10.5	       0.0
20141105/0900	     279.5	     -10.5	       0.0
20141105/1000	     278.4	     -10.6	       0.0
20141105/1100	     259.9	     -10.0	       0.0
20141105/1200	     230.1	      -9.3	       0.0
20141105/1300	     214.1	      -9.3	       0.0
20141105/1400	     202.0	      -9.1	       0.0
20141105/1500	     209.7	      -8.7	       0.0
20141105/1600	     235.7	      -8.3	       0.0
20141105/1700	     265.0	      -7.6	       0.0
20141105/1800	     264.5	      -6.3	       0.0
20141105/1900	     273.6	      -6.0	       0.0
20141105/2000	     276.0	      -5.6	       0.0
20141105/2100	     283.4	      -5.4	       0.0
20141105/2200	     285.6	      -5.2	       0.0
20141105/2300	     279.4	      -5.0	       0.0
20141106/0000	     284.9	      -4.9	       0.0
20141106/0100	     268.8	      -4.9	       0.0
20141106/0200	     279.2	      -4.5	       0.0
20141106/0300	     236.8	      -4.4	       0.0
20141106/0400	     218.8	      -4.3	       0.0
20141106/0500	     255.8	      -3.9	       0.0
20141106/0600	     268.8	      -3.6	       0.0
20141106/0700	     257.2	      -3.5	       0.0
20141106/0800	     265.0	      -3.4	       0.0
20141106/0900	     268.7	      -3.0	       0.0
20141106/1000	     251.0	      -2.8	       0.0
20141106/1100	     265.4	      -2.4	       0.0
20141106/1200	     258.0	      -2.0	       0.0
20141106/1300	     256.0	      -2.2	       0.0
20141106/1400	     258.3	      -2.1	       0.0
20141106/1500	     239.3	      -2.3	       0.0
20141106/1600	     229.9	      -3.0	       0.0
20141106/1700	     224.5	      -3.1	       0.0
20141106/1800	     218.7	      -3.2	       0.0
20141106/1900	     217.7	      -2.6	       0.0
20141106/2000	     213.8	      -3.4	       0.0
20141106/2100	     220.1	      -3.3	       0.0
20141106/2200	     229.5	      -3.1	       0.0
20141106/2300	     219.6	      -3.1	       0.0
20141107/0000	     216.9	      -3.5	       0.0
20141107/0100	     206.6	      -3.8	       0.0
20141107/0200	     216.1	      -3.4	       0.0
20141107/0300	     220.2	      -3.7	       0.0
20141107/0400	     219.9	      -4.0	       0.0
20141107/0500	     214.3	      -3.8	       0.0
20141107/0600	     228.9	      -3.5	       0.0
20141107/0700	     222.2	      -2.7	       0.0
20141107/0800	     207.5	      -2.2	       0.0
20141107/0900	     209.7	      -1.8	       0.0
20141107/1000	     236.9	      -0.5	       0.0
20141107/1100	     257.9	       0.9	       0.0
20141107/1200	     245.4	       0.1	       0.0
20141107/1300	     229.9	      -2.5	       0.0
20141107/1400	     240.5	      -3.8	       0.0
20141107/1500	     245.0	      -2.2	       0.0
20141107/1600	     228.4	      -1.1	       0.0
20141107/1700	     239.8	      -0.3	       0.0
20141107/1800	     259.5	       0.2	       0.0
20141107/1900	     285.2	       1.0	       0.0
20141107/2000	     287.7	       1.7	       0.0
20141107/2100	     293.7	       2.5	       0.0
20141107/2200	     305.4	       2.2	       0.0
20141107/2300	     309.3	       2.1	       0.0
20141108/0000	     295.4	       2.6	       0.0
20141108/0100	     294.2	       3.1	       0.0
20141108/0200	     289.1	       3.5	       0.0
20141108/0300	     296.7	       3.7	       0.0
20141108/0400	     279.4	       2.9	       0.0
20141108/0500	     275.5	       3.6	       0.0
20141108/0600	     261.6	       3.2	       0.0
20141108/0700	     253.3	       3.3	       0.0
20141108/0800	     259.7	       4.2	       0.0
20141108/0900	     258.9	       3.2	       0.0
20141108/1000	     274.0	       3.0	       0.0
20141108/1100	     255.4	       2.3	       0.0
20141108/1200	     247.2	       1.7	       0.0
20141108/1300	     238.6	       1.3	       0.0
20141108/1400	     236.3	       0.9	       0.0
20141108/1500	     235.4	      -0.4	       0.0
20141108/1600	     231.7	      -0.9	       0.0
20141108/1700	     222.6	      -1.8	       0.0
20141108/1800	     222.8	      -1.3	       0.0
20141108/1900	     224.7	      -1.9	       0.0
20141108/2000	     233.7	      -1.8	       0.0
20141108/2100	     234.5	      -2.6	       0.0
20141108/2200	     231.0	      -3.8	       0.0
20141108/2300	     219.8	      -4.0	       0.0
20141109/0000	     217.5	      -3.1	       0.0
20141109/0100	     218.6	      -2.7	       0.0
20141109/0200	     219.8	      -2.5	       0.0
20141109/0300	     221.3	      -2.7	       0.0
20141109/0400	     260.8	      -2.3	       0.0
20141109/0500	     281.2	      -2.0	       0.0
20141109/0600	     298.7	      -1.6	       0.0
20141109/0700	     294.3	      -1.5	       0.0
20141109/0800	     295.2	      -1.5	       0.0
20141109/0900	     299.9	      -1.0	       0.0
20141109/1000	     306.5	      -0.3	       0.0
20141109/1100	     308.1	       0.2	       0.0
20141109/1200	     307.8	       0.8	       0.0
20141109/1300	     314.6	       1.0	       0.1
20141109/1400	     318.1	       1.5	       0.0
20141109/1500	     319.0	       1.9	       0.1
20141109/1600	     310.7	       1.9	       0.1
20141109/1700	     308.0	       2.4	       0.0
20141109/1800	     311.8	       2.7	       0.0
20141109/1900	     316.3	       2.8	       0.0
20141109/2000	     313.5	       2.3	       0.0
20141109/2100	     321.7	       1.4	       0.3
20141109/2200	     316.9	      -0.6	       1.0
20141109/2300	     309.6	      -1.9	       0.2
20141110/0000	     308.0	      -2.1	       0.0
20141110/0100	     306.5	      -2.5	       0.1
20141110/0200	     304.2	      -3.0	       0.0
20141110/0300	     300.3	      -3.6	       0.0
20141110/0400	     299.2	      -3.8	       0.0
20141110/0500	     295.6	      -3.9	       0.0
20141110/0600	     292.7	      -4.3	       0.0
20141110/0700	     291.7	      -4.6	       0.0
20141110/0800	     279.0	      -4.8	       0.0
20141110/0900	     275.9	      -5.1	       0.0
20141110/1000	     283.4	      -5.1	       0.0
20141110/1100	     291.3	      -5.0	       0.0
20141110/1200	     292.1	      -4.9	       0.1
20141110/1300	     290.5	      -5.1	       0.1
20141110/1400	     290.3	      -5.2	       0.0
20141110/1500	     286.6	      -5.2	       0.0
20141110/1600	     289.3	      -5.2	       0.0
20141110/1700	     289.6	      -5.1	       0.0
20141110/1800	     288.2	      -5.1	       0.0
20141110/1900	     285.9	      -5.2	       0.0
20141110/2000	     288.0	      -5.3	       0.0
20141110/2100	     276.9	      -5.5	       0.0
20141110/2200	     276.8	      -5.7	       0.0
20141110/2300	     279.4	      -5.8	       0.0
20141111/0000	     284.3	      -5.8	       0.0
20141111/0100	     283.4	      -5.8	       0.0
20141111/0200	     284.8	      -5.9	       0.0
20141111/0300	     285.0	      -6.0	       0.0
20141111/0400	     285.4	      -6.2	       0.0
20141111/0500	     285.5	      -6.3	       0.0
20141111/0600	     285.4	      -6.3	       0.0
20141111/0700	     284.5	      -6.2	       0.0
20141111/0800	     284.1	      -6.2	       0.0
20141111/0900	     283.6	      -6.2	       0.0
20141111/1000	     281.0	      -6.2	       0.0
20141111/1100	     276.6	      -6.2	       0.0
20141111/1200	     273.0	      -6.1	       0.0
20141111/1300	     269.1	      -6.1	       0.0
20141111/1400	     275.0	      -6.1	       0.0
20141111/1500	     278.8	      -6.2	       0.0
20141111/1600	     279.8	      -6.2	       0.0
20141111/1700	     271.9	      -6.2	       0.0
20141111/1800	     273.5	      -6.2	       0.0
20141111/1900	     260.9	      -6.5	       0.0
20141111/2000	     279.0	      -6.3	       0.0
20141111/2100	     284.7	      -6.5	       0.0
20141111/2200	     284.5	      -6.7	       0.0
20141111/2300	     283.6	      -6.5	       0.5
20141112/0000	     277.7	      -6.4	       0.2
20141112/0100	     255.4	      -6.3	       0.2
20141112/0200	     205.9	      -6.5	       0.1
20141112/0300	     210.1	      -6.3	       0.1
20141112/0400	     207.9	      -6.4	       0.1
20141112/0500	     237.3	      -6.2	       0.0
20141112/0600	     278.7	      -6.6	       0.1
20141112/0700	     287.8	      -6.3	       0.1
20141112/0800	     250.0	      -6.5	       0.1
20141112/0900	     221.1	      -6.7	       0.0
20141112/1000	     263.1	      -6.6	       0.0
20141112/1100	     269.9	      -6.5	       0.0
20141112/1200	     278.9	      -6.4	       0.0
20141112/1300	     285.3	      -6.4	       0.0
20141112/1400	     288.2	      -6.4	       0.0
20141112/1500	     275.1	      -6.5	       0.1
20141112/1600	     283.7	      -6.6	       0.3
20141112/1700	     252.2	      -7.1	       0.0
20141112/1800	     245.1	      -7.1	       0.0
20141112/1900	     260.6	      -7.2	       0.0
20141112/2000	     261.6	      -7.3	       0.0
20141112/2100	     212.6	      -7.7	       0.0
20141112/2200	     226.0	      -7.7	       0.0
20141112/2300	     257.6	      -7.2	       0.0
20141113/0000	     233.2	      -7.2	       0.0
20141113/0100	     197.9	      -7.5	       0.0
20141113/0200	     196.6	      -7.6	       0.0
20141113/0300	     196.0	      -7.3	       0.0
20141113/0400	     194.2	      -7.7	       0.0
20141113/0500	     192.9	      -7.5	       0.0
20141113/0600	     193.7	      -6.9	       0.0
20141113/0700	     194.0	      -6.0	       0.0
20141113/0800	     195.4	      -5.4	       0.0
20141113/0900	     197.9	      -4.6	       0.0
20141113/1000	     199.3	      -4.1	       0.0
20141113/1100	     200.9	      -4.1	       0.0
20141113/1200	     202.7	      -3.4	       0.0
20141113/1300	     204.4	      -3.4	       0.0
20141113/1400	     210.0	      -3.4	       0.0
20141113/1500	     202.3	      -3.0	       0.0
20141113/1600	     201.6	      -2.7	       0.0
20141113/1700	     202.4	      -2.8	       0.0
20141113/1800	     204.4	      -2.8	       0.0
20141113/1900	     210.0	      -2.6	       0.0
20141113/2000	     210.5	      -2.7	       0.0
20141113/2100	     206.8	      -2.5	       0.0
20141113/2200	     202.3	      -2.7	       0.0
20141113/2300	     199.4	      -4.0	       0.0
20141114/0000	     198.8	      -4.2	       0.0
20141114/0100	     201.5	      -4.5	       0.0
20141114/0200	     202.0	      -4.7	       0.0
20141114/0300	     221.0	      -3.7	       0.0
20141114/0400	     266.5	      -2.8	       0.0
20141114/0500	     286.2	      -3.2	       0.0
20141114/0600	     278.1	      -4.0	       0.0
20141114/0700	     290.6	      -4.3	       0.0
20141114/0800	     281.5	      -4.7	       0.0
20141114/0900	     263.0	      -5.0	       0.0
20141114/1000	     270.1	      -4.7	       0.0
20141114/1100	     273.4	      -4.7	       0.0
20141114/1200	     268.4	      -5.0	       0.0
20141114/1300	     258.3	      -5.3	       0.0
20141114/1400	     242.4	      -5.7	       0.0
20141114/1500	     219.4	      -6.8	       0.0
20141114/1600	     203.1	      -7.6	       0.0
20141114/1700	     203.0	      -7.1	       0.0
20141114/1800	     202.2	      -7.1	       0.0
20141114/1900	     201.5	      -7.1	       0.0
20141114/2000	     201.4	      -7.2	       0.0
20141114/2100	     201.2	      -7.4	       0.0
20141114/2200	     200.3	      -7.9	       0.0
20141114/2300	     201.0	      -7.8	       0.0
20141115/0000	     202.0	      -7.9	       0.0
20141115/0100	     205.1	      -7.5	       0.0
20141115/0200	     208.1	      -6.8	       0.0
20141115/0300	     208.8	      -5.9	       0.0
20141115/0400	     209.3	      -6.6	       0.0
20141115/0500	     210.7	      -7.2	       0.0
20141115/0600	     219.2	      -6.2	       0.0
20141115/0700	     226.8	      -6.2	       0.0
20141115/0800	     218.3	      -6.1	       0.0
20141115/0900	     210.6	      -7.7	       0.0
20141115/1000	     208.6	      -8.0	       0.0
20141115/1100	     231.1	      -6.3	       0.0
20141115/1200	     247.6	      -5.7	       0.0
20141115/1300	     230.9	      -6.5	       0.0
20141115/1400	     252.9	      -5.2	       0.0
20141115/1500	     277.7	      -5.0	       0.0
20141115/1600	     282.7	      -4.2	       0.0
20141115/1700	     216.3	      -4.5	       0.0
20141115/1800	     208.3	      -4.1	       0.0
20141115/1900	     205.9	      -4.6	       0.0
20141115/2000	     205.2	      -4.4	       0.0
20141115/2100	     205.4	      -4.6	       0.0
20141115/2200	     207.0	      -4.3	       0.0
20141115/2300	     207.8	      -4.7	       0.0
20141116/0000	     210.0	      -4.5	       0.0
20141116/0100	     211.8	      -4.2	       0.0
20141116/0200	     212.7	      -4.1	       0.0
20141116/0300	     213.3	      -3.9	       0.0
20141116/0400	     214.1	      -4.2	       0.0
20141116/0500	     215.3	      -4.3	       0.0
20141116/0600	     215.4	      -4.6	       0.0
20141116/0700	     223.8	      -4.0	       0.0
20141116/0800	     224.6	      -3.1	       0.0
20141116/0900	     225.9	      -2.4	       0.0
20141116/1000	     230.1	      -2.9	       0.0
20141116/1100	     235.4	      -2.7	       0.0
20141116/1200	     234.2	      -1.5	       0.0
20141116/1300	     232.1	      -0.6	       0.0
20141116/1400	     229.3	      -1.0	       0.0
20141116/1500	     230.0	      -0.3	       0.0
20141116/1600	     232.2	       0.8	       0.0
20141116/1700	     229.3	      -0.8	       0.0
20141116/1800	     232.0	       0.5	       0.0
20141116/1900	     232.6	       1.0	       0.0
20141116/2000	     229.4	       0.4	       0.0
20141116/2100	     229.6	       0.7	       0.0
20141116/2200	     226.5	       0.2	       0.0
20141116/2300	     224.6	      -0.4	       0.0
20141117/0000	     226.7	       0.5	       0.0
20141117/0100	     225.5	       0.6	       0.0
20141117/0200	     224.5	       1.1	       0.0
20141117/0300	     226.2	       1.6	       0.0
20141117/0400	     226.8	       2.0	       0.0
20141117/0500	     229.7	       2.6	       0.0
20141117/0600	     233.4	       3.1	       0.0
20141117/0700	     237.7	       3.2	       0.0
20141117/0800	     241.9	       3.7	       0.0
20141117/0900	     251.7	       4.0	       0.0
20141117/1000	     260.7	       4.3	       0.0
20141117/1100	     252.1	       4.4	       0.0
20141117/1200	     252.1	       4.5	       0.0
20141117/1300	     251.1	       4.8	       0.0
20141117/1400	     253.5	       4.8	       0.0
20141117/1500	     255.0	       4.6	       0.0
20141117/1600	     250.4	       4.0	       0.0
20141117/1700	     244.4	       3.5	       0.0
20141117/1800	     245.3	       3.2	       0.0
20141117/1900	     257.1	       3.3	       0.0
20141117/2000	     264.5	       3.0	       0.0
20141117/2100	     264.8	       3.0	       0.0
20141117/2200	     266.0	       3.2	       0.0
20141117/2300	     259.3	       3.2	       0.0
20141118/0000	     264.1	       3.4	       0.0
20141118/0100	     266.1	       3.2	       0.0
20141118/0200	     265.5	       2.8	       0.0
20141118/0300	     281.2	       2.9	       0.0
20141118/0400	     315.1	       2.8	       0.0
20141118/0500	     316.2	       2.5	       0.0
20141118/0600	     312.0	       2.3	       0.0
20141118/0700	     311.2	       2.1	       0.0
20141118/0800	     311.9	       1.8	       0.0
20141118/0900	     316.6	       1.9	       0.0
20141118/1000	     319.6	       1.7	       0.0
20141118/1100	     319.1	       2.0	       0.0
20141118/1200	     321.7	       2.0	       0.1
20141118/1300	     322.4	       2.3	       0.2
20141118/1400	     321.4	       2.2	       0.0
20141118/1500	     321.0	       2.4	       0.1
20141118/1600	     321.0	       3.0	       0.0
20141118/1700	     321.1	       3.3	       0.0
20141118/1800	     315.4	       3.2	       0.0
20141118/1900	     319.1	       3.1	       0.0
20141118/2000	     316.6	       3.3	       0.0
20141118/2100	     316.4	       3.4	       0.0
20141118/2200	     306.6	       3.0	       0.0
20141118/2300	     322.7	       3.0	       0.0
20141119/0000	     327.9	       3.5	       0.1
20141119/0100	     302.0	       3.3	       0.0
20141119/0200	     308.0	       2.9	       0.0
20141119/0300	     304.9	       3.3	       0.0
20141119/0400	     319.9	       2.8	       0.0
20141119/0500	     322.3	       2.7	       0.0
20141119/0600	     316.8	       2.5	       0.0
20141119/0700	     316.3	       2.6	       0.0
20141119/0800	     319.8	       2.7	       0.0
20141119/0900	     319.4	       3.2	       0.0
20141119/1000	  -99999.0	       3.4	  -99999.0
20141119/1100	  -99999.0	       3.1	  -99999.0
20141119/1200	  -99999.0	       3.1	  -99999.0
20141119/1300	  -99999.0	       3.3	  -99999.0
20141119/1400	     316.2	       3.1	       0.0
20141119/1500	     314.0	       2.7	       0.0
20141119/1600	     316.9	       2.7	       0.0
20141119/1700	     317.8	       2.8	       0.1
20141119/1800	     320.7	       2.4	       0.0
20141119/1900	     314.6	       2.6	       0.0
20141119/2000	     312.6	       2.3	       0.0
20141119/2100	     316.6	       2.4	       0.0
20141119/2200	     316.1	       2.5	       0.0
20141119/2300	     314.0	       2.3	       0.0
20141120/0000	     316.4	       2.1	       0.0
20141120/0100	     313.1	       2.0	       0.0
20141120/0200	     304.0	       1.9	       0.0
20141120/0300	     282.1	       1.7	       0.0
20141120/0400	     289.9	       1.4	       0.0
20141120/0500	     262.8	       1.3	       0.0
20141120/0600	     273.3	       1.4	       0.0
20141120/0700	     267.9	       1.3	       0.0
20141120/0800	     238.6	       1.0	       0.0
20141120/0900	     237.4	       0.5	       0.0
20141120/1000	     236.8	       0.3	       0.0
20141120/1100	     240.3	       0.1	       0.0
20141120/1200	     292.4	       0.0	       0.0
20141120/1300	     286.0	      -0.4	       0.0
20141120/1400	     285.8	      -0.3	       0.0
20141120/1500	     300.6	      -0.4	       0.0
20141120/1600	     295.9	      -0.2	       0.0
20141120/1700	     296.6	      -0.1	       0.0
20141120/1800	     303.2	       0.1	       0.0
20141120/1900	  -99999.0	       0.2	  -99999.0
20141120/2000	  -99999.0	       0.6	  -99999.0
20141120/2100	  -99999.0	       0.7	  -99999.0
20141120/2200	  -99999.0	       0.7	  -99999.0
20141120/2300	  -99999.0	       1.0	  -99999.0
20141121/0000	  -99999.0	       1.1	  -99999.0
20141121/0100	  -99999.0	       1.2	  -99999.0
20141121/0200	  -99999.0	       1.2	  -99999.0
20141121/0300	  -99999.0	       1.4	  -99999.0
20141121/0400	  -99999.0	       1.2	  -99999.0
20141121/0500	  -99999.0	       1.2	  -99999.0
20141121/0600	  -99999.0	       1.8	  -99999.0
20141121/0700	  -99999.0	       1.7	  -99999.0
20141121/0800	  -99999.0	       1.8	  -99999.0
20141121/0900	  -99999.0	       1.1	  -99999.0
20141121/1000	     315.2	       1.0	       0.0
20141121/1100	     299.7	       0.8	       0.0
20141121/1200	     296.7	       0.9	       0.0
20141121/1300	     303.1	       1.3	       0.0
20141121/1400	     311.0	       1.2	       0.0
20141121/1500	     307.8	       1.4	       0.0
20141121/1600	     311.9	       1.2	       0.0
20141121/1700	     311.6	       1.1	       0.0
20141121/1800	     316.1	       0.7	       0.0
20141121/1900	     316.3	       0.1	       0.0
20141121/2000	     307.1	      -0.6	       0.0
20141121/2100	     254.0	      -1.2	       0.0
20141121/2200	     280.2	      -1.4	       0.0
20141121/2300	     261.1	      -1.7	       0.0
