-999;MyLake model input data for Hakkloa from Hakkloa (NVE), Bjørnholt (met) and Blindern (met) stations, Last modified 2015-10-20;;;;;;;;;;;;;;;;
Year;Month;Day;Global_rad (MJ/m2);Cloud_cov (-);Air_temp (deg C);Relat_hum (%);Air_press (hPa);Wind_speed (m/s);Precipitation (mm/day);Inflow (m3/day);Inflow_T (deg C);Inflow_C;Inflow_S (kg/m3);Inflow_TP (mg/m3);Inflow_DOP (mg/m3);Inflow_Chla (mg/m3);Inflow_DOC (mg/m3)
2015;8;12;NaN;0.12;13.3154167292;70.1335411458;1008.5;1.45;0.7;4543.0;13.3154167292;0.5;0.01;44.0;7.0;0.1;3000.0
2015;8;13;NaN;0.37;12.747916625;73.7902084583;1012.1;1.31458333333;0.0;0.0;12.747916625;0.5;0.01;44.0;7.0;0.1;3000.0
2015;8;14;NaN;0.21;14.3264583542;70.6887493333;1007.9;1.01041666667;0.0;0.0;14.3264583542;0.5;0.01;44.0;7.0;0.1;3000.0
2015;8;15;NaN;0.5;14.9870833125;70.6195832708;1004.3;0.69375;0.0;0.0;14.9870833125;0.5;0.01;44.0;7.0;0.1;3000.0
2015;8;16;NaN;0.58;15.61979175;72.8664584167;1008.5;0.789583333333;0.0;0.0;15.61979175;0.5;0.01;44.0;7.0;0.1;3000.0
2015;8;17;NaN;0.16;15.0231250208;73.0695831042;1013.1;0.75;0.0;0.0;15.0231250208;0.5;0.01;44.0;7.0;0.1;3000.0
2015;8;18;NaN;0.58;13.8902082292;76.5010418542;1013.6;0.672916666667;0.0;0.0;13.8902082292;0.5;0.01;44.0;7.0;0.1;3000.0
2015;8;19;NaN;0.03;14.6093750625;72.8295833958;1014.8;0.647916666667;0.0;0.0;14.6093750625;0.5;0.01;44.0;7.0;0.1;3000.0
2015;8;20;NaN;0.16;14.0631250833;80.7058335625;1015.7;0.858333333333;0.0;0.0;14.0631250833;0.5;0.01;44.0;7.0;0.1;3000.0
2015;8;21;NaN;0.25;13.8647917083;77.7610416875;1015.8;1.26666666667;0.0;0.0;13.8647917083;0.5;0.01;44.0;7.0;0.1;3000.0
2015;8;22;NaN;0.21;13.6693750833;74.8187502708;1014.9;0.90625;0.0;0.0;13.6693750833;0.5;0.01;44.0;7.0;0.1;3000.0
2015;8;23;NaN;0.08;15.10318175;72.800833125;1011.6;0.561363636364;0.0;0.0;15.10318175;0.5;0.01;44.0;7.0;0.1;3000.0
2015;8;24;NaN;0.66;13.5270833542;85.056875;1004.9;0.716666666667;0.0;0.0;13.5270833542;0.5;0.01;44.0;7.0;0.1;3000.0
2015;8;25;NaN;1.0;14.7695833333;96.4920832292;994.3;1.225;4.1;26609.0;14.7695833333;0.5;0.01;44.0;7.0;0.1;3000.0
2015;8;26;NaN;0.91;13.5460416667;94.7885408333;994.5;1.76875;23.1;149919.0;13.5460416667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;8;27;NaN;0.87;13.49125;97.0287501042;989.5;1.82916666667;47.3;306977.0;13.49125;0.5;0.01;44.0;7.0;0.1;3000.0
2015;8;28;NaN;0.46;12.31;81.1452081042;993.9;1.79583333333;20.0;129800.0;12.31;0.5;0.01;44.0;7.0;0.1;3000.0
2015;8;29;NaN;0.53;13.0375000208;76.7133333542;1003.0;1.65416666667;0.0;0.0;13.0375000208;0.5;0.01;44.0;7.0;0.1;3000.0
2015;8;30;NaN;0.25;13.685416625;79.187083875;1005.6;1.19583333333;0.0;0.0;13.685416625;0.5;0.01;44.0;7.0;0.1;3000.0
2015;8;31;NaN;0.83;12.3541667083;86.5566666667;1004.8;0.529166666667;0.0;0.0;12.3541667083;0.5;0.01;44.0;7.0;0.1;3000.0
2015;9;1;NaN;1.0;11.3145833333;92.6685416042;999.7;1.41875;0.1;649.0;11.3145833333;0.5;0.01;44.0;7.0;0.1;3000.0
2015;9;2;NaN;0.91;10.4645833333;98.1302083125;994.7;1.97083333333;39.8;258302.0;10.4645833333;0.5;0.01;44.0;7.0;0.1;3000.0
2015;9;3;NaN;0.75;10.5041666667;96.0406247917;999.6;0.739583333333;36.4;236236.0;10.5041666667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;9;4;NaN;0.58;10.55625;91.6387500833;996.8;1.49375;6.0;38940.0;10.55625;0.5;0.01;44.0;7.0;0.1;3000.0
2015;9;5;NaN;0.91;9.64375;92.33979125;989.6;2.3125;4.1;26609.0;9.64375;0.5;0.01;44.0;7.0;0.1;3000.0
2015;9;6;NaN;0.21;9.21458333333;68.6443749167;1001.6;3.88958333333;3.0;19470.0;9.21458333333;0.5;0.01;44.0;7.0;0.1;3000.0
2015;9;7;NaN;0.33;10.8750000417;70.3068749583;1008.7;1.92083333333;0.0;0.0;10.8750000417;0.5;0.01;44.0;7.0;0.1;3000.0
2015;9;8;NaN;0.41;11.3802083958;73.8843752917;1012.6;1.24166666667;0.0;0.0;11.3802083958;0.5;0.01;44.0;7.0;0.1;3000.0
2015;9;9;NaN;0.5;11.6914583333;83.4020833958;1016.7;0.5125;0.0;0.0;11.6914583333;0.5;0.01;44.0;7.0;0.1;3000.0
2015;9;10;NaN;0.58;11.6508333125;81.1333335625;1019.3;0.35;0.0;0.0;11.6508333125;0.5;0.01;44.0;7.0;0.1;3000.0
2015;9;11;NaN;0.53;11.1631250417;83.6489586667;1019.7;0.566666666667;0.0;0.0;11.1631250417;0.5;0.01;44.0;7.0;0.1;3000.0
2015;9;12;NaN;0.91;10.8277083333;92.871457875;1014.2;0.685416666667;0.0;0.0;10.8277083333;0.5;0.01;44.0;7.0;0.1;3000.0
2015;9;13;NaN;1.0;11.6016666667;93.6795829375;1006.9;0.7;2.2;14278.0;11.6016666667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;9;14;NaN;1.0;11.9145833333;96.2691661042;999.8;0.902083333333;2.7;17523.0;11.9145833333;0.5;0.01;44.0;7.0;0.1;3000.0
2015;9;15;NaN;0.96;10.62875;97.6475001042;989.6;1.40833333333;6.3;40887.0;10.62875;0.5;0.01;44.0;7.0;0.1;3000.0
2015;9;16;NaN;0.96;9.210625;98.662707625;990.4;0.375;32.1;208329.0;9.210625;0.5;0.01;44.0;7.0;0.1;3000.0
2015;9;17;NaN;1.0;11.8775;98.9262498958;980.0;1.49375;22.0;142780.0;11.8775;0.5;0.01;44.0;7.0;0.1;3000.0
2015;9;18;NaN;0.87;12.720625;92.2347916667;984.9;1.01041666667;56.9;369281.0;12.720625;0.5;0.01;44.0;7.0;0.1;3000.0
2015;9;19;NaN;0.62;10.035;80.9972914583;999.7;1.11666666667;0.6;3894.0;10.035;0.5;0.01;44.0;7.0;0.1;3000.0
2015;9;20;NaN;0.75;8.14020833333;86.2064588125;1004.6;0.78125;0.8;5192.0;8.14020833333;0.5;0.01;44.0;7.0;0.1;3000.0
2015;9;21;NaN;0.87;8.97833333333;90.486666625;998.6;0.616666666667;0.2;1298.0;8.97833333333;0.5;0.01;44.0;7.0;0.1;3000.0
2015;9;22;NaN;0.96;8.7525;98.0910420833;993.5;0.452083333333;0.2;1298.0;8.7525;0.5;0.01;44.0;7.0;0.1;3000.0
2015;9;23;NaN;0.96;10.5904166667;98.0912499375;995.6;0.739583333333;8.1;52569.0;10.5904166667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;9;24;NaN;0.96;10.8535416667;97.709166375;996.3;1.37083333333;0.7;4543.0;10.8535416667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;9;25;NaN;0.33;8.76166666667;89.8787495625;998.3;2.07083333333;9.6;62304.0;8.76166666667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;9;26;NaN;0.37;7.71333333333;78.9175000417;1009.1;1.49375;0.3;1947.0;7.71333333333;0.5;0.01;44.0;7.0;0.1;3000.0
2015;9;27;NaN;0.16;7.68;79.788333;1019.6;0.94375;0.1;649.0;7.68;0.5;0.01;44.0;7.0;0.1;3000.0
2015;9;28;NaN;0.46;7.19395833333;87.6295834167;1026.7;0.589583333333;0.0;0.0;7.19395833333;0.5;0.01;44.0;7.0;0.1;3000.0
2015;9;29;NaN;0.71;8.34916666667;91.6910416458;1024.9;1.40625;0.3;1947.0;8.34916666667;0.5;0.01;44.0;7.0;0.1;3000.0
2015;9;30;NaN;0.53;12.4483333125;72.5454167083;1019.8;1.61041666667;0.2;1298.0;12.4483333125;0.5;0.01;44.0;7.0;0.1;3000.0
