UTM33 X260151 Y6671132 fsw from 20100101 06:00 to 20150630 06:00
20111123/0600;0.01
20111124/0600;0.0
20111125/0600;0.0
20111126/0600;0.0
20111127/0600;0.0
20111128/0600;0.0
20111129/0600;0.0
20111130/0600;0.0
20111201/0600;0.0
20111202/0600;0.0
20111203/0600;0.03
20111204/0600;0.0
20111205/0600;0.0
20111206/0600;0.0
20111207/0600;0.16
20111208/0600;0.0
20111209/0600;0.23
20111210/0600;0.05
20111211/0600;0.0
20111212/0600;0.14
20111213/0600;0.17
20111214/0600;0.0
20111215/0600;0.0
20111216/0600;0.0
20111217/0600;0.03
20111218/0600;0.0
20111219/0600;0.0
20111220/0600;0.0
20111221/0600;0.01
20111222/0600;0.01
20111223/0600;0.01
20111224/0600;0.0
20111225/0600;0.0
20111226/0600;0.0
20111227/0600;0.0
20111228/0600;0.0
20111229/0600;0.0
20111230/0600;0.01
20111231/0600;0.0
20120101/0600;0.07
20120102/0600;0.06
20120103/0600;0.01
20120104/0600;0.16
20120105/0600;0.0
20120106/0600;0.0
20120107/0600;0.0
20120108/0600;0.03
20120109/0600;0.0
20120110/0600;0.06
20120111/0600;0.0
20120112/0600;0.0
20120113/0600;0.0
20120114/0600;0.01
20120115/0600;0.0
20120116/0600;0.0
20120117/0600;0.0
20120118/0600;0.0
20120119/0600;0.05
20120120/0600;0.0
20120121/0600;0.01
20120122/0600;0.18
20120123/0600;0.0
20120124/0600;0.01
20120125/0600;0.0
20120126/0600;0.01
20120127/0600;0.01
20120128/0600;0.06
20120129/0600;0.01
20120130/0600;0.01
20120131/0600;0.0
20120201/0600;0.01
20120202/0600;0.01
20120203/0600;0.01
20120204/0600;0.0
20120205/0600;0.01
20120206/0600;0.03
20120207/0600;0.02
20120208/0600;0.0
20120209/0600;0.01
20120210/0600;0.0
20120211/0600;0.0
20120212/0600;0.0
20120213/0600;0.01
20120214/0600;0.01
20120215/0600;0.01
20120216/0600;0.01
20120217/0600;0.01
20120218/0600;0.01
20120219/0600;0.03
20120220/0600;0.0
20120221/0600;0.01
20120222/0600;0.01
20120223/0600;0.0
20120224/0600;0.0
20120225/0600;0.0
20120226/0600;0.0
20120227/0600;0.0
20120228/0600;0.02
20120229/0600;0.0
20120301/0600;0.0
20120302/0600;0.0
20120303/0600;0.0
20120304/0600;0.0
20120305/0600;0.0
20120306/0600;0.0
20120307/0600;0.0
20120308/0600;0.25
20120309/0600;0.01
20120310/0600;0.0
20120311/0600;0.0
20120312/0600;0.0
20120313/0600;0.0
20120314/0600;0.0
20120315/0600;0.0
20120316/0600;0.0
20120317/0600;0.0
20120318/0600;0.0
20120319/0600;0.0
20120320/0600;0.0
20120321/0600;0.0
20120322/0600;0.0
20120323/0600;0.0
20120324/0600;0.0
20120325/0600;0.0
20120326/0600;0.0
20120327/0600;0.0
20120328/0600;0.0
20120329/0600;0.0
20120330/0600;0.0
20120331/0600;0.0
20120401/0600;0.01
20120402/0600;0.01
20120403/0600;0.01
20120404/0600;0.01
20120405/0600;0.01
20120406/0600;0.0
20120407/0600;0.01
20120408/0600;0.01
20120409/0600;0.0
20120410/0600;0.2
20120411/0600;0.0
20120412/0600;0.0
20120413/0600;0.0
20120414/0600;0.0
20120415/0600;0.0
20120416/0600;0.06
20120417/0600;0.03
20120418/0600;0.01
20120419/0600;0.0
20120420/0600;0.0
20120421/0600;0.0
20120422/0600;0.0
20120423/0600;0.0
20120424/0600;0.0
20120425/0600;0.0
20120426/0600;0.0
20120427/0600;0.0
20120428/0600;0.0
20120429/0600;0.0
20120430/0600;0.0
20120501/0600;0.0
20120502/0600;0.0
20120503/0600;0.0
20120504/0600;0.0
20120505/0600;0.0
20120506/0600;0.0
20120507/0600;0.0
20120508/0600;0.0
20120509/0600;0.0
20120510/0600;0.0
20120511/0600;0.0
20120512/0600;0.0
20120513/0600;0.0
20120514/0600;0.0
20120515/0600;0.0
20120516/0600;0.0
20120517/0600;0.0
20120518/0600;0.0
20120519/0600;0.0
20120520/0600;0.0
20120521/0600;0.0
20120522/0600;0.0
20120523/0600;0.0
20120524/0600;0.0
20120525/0600;0.0
20120526/0600;0.0
20120527/0600;0.0
20120528/0600;0.0
20120529/0600;0.0
20120530/0600;0.0
20120531/0600;0.0
20120601/0600;0.0
20120602/0600;0.0
20120603/0600;0.0
20120604/0600;0.0
20120605/0600;0.0
20120606/0600;0.0
